AKTV,#genre#
百晓生说剧,http://120.77.28.4:8648/douyu.php?id=9649681
百晓生解说,http://120.77.28.4:8648/douyu.php?id=9653063
小司马说剧,http://120.77.28.4:8648/douyu.php?id=4808115
小司马解说,http://120.77.28.4:8648/douyu.php?id=9660127
星君说电影,http://120.77.28.4:8648/douyu.php?id=8014467
刘哔讲电影,http://120.77.28.4:8648/douyu.php?id=2632223
老王说电影,http://120.77.28.4:8648/douyu.php?id=9687733
贤于说电影,http://120.77.28.4:8648/douyu.php?id=9461990
牛叔说电影,http://120.77.28.4:8648/douyu.php?id=2758565
侃片大师兄,http://120.77.28.4:8648/douyu.php?id=9338839
虫哥说电影,http://120.77.28.4:8648/douyu.php?id=8915074
电影迷小雅,http://120.77.28.4:8648/douyu.php?id=9639225
1900影剧室,http://120.77.28.4:8648/douyu.php?id=7796193
刘老师说电影,http://120.77.28.4:8648/douyu.php?id=8317926
来呀官人解说,http://120.77.28.4:8648/douyu.php?id=9986305
科幻Fans布玛,http://120.77.28.4:8648/douyu.php?id=3508304
小片片说大片,http://120.77.28.4:8648/douyu.php?id=4258555
大片片说小片,http://120.77.28.4:8648/douyu.php?id=7489563
火龙果说电影,http://120.77.28.4:8648/douyu.php?id=9559158


虎牙-精选,#genre#
电影_星爷,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342412#http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342412
电影_星爷粤语,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336587#http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336587
电影_英叔,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342421
电影_英叔2,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=27586442
电影_发哥,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342387
电影_成龙,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342386
电影_王晶,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602058
电影_沈腾,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601968
电影_黄渤,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352876
电影_强森,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059581
电影_漫威,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602034
电影_宇宙,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342428
电影_怪兽,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059577
电影_武侠,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342427
电影_警匪,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352886
电影_罪犯,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352962
电影_枪战,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059579
电影_海盗,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059595
摸鱼快乐,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=19491676
荒野求生,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=24766781
电影_赛车,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11279247
电影_推荐,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602041
电影_救援,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059594
电影_热血,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352934
电影_盗墓,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059552
电影_贺岁,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601971
电影_玄幻,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342414
电影_谍战,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059585
电影_战争,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059592
电影_喜剧,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352877
电影_港片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602043
电影_国产,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352973
电影_周星星,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336587
电影_李连杰,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342390
电影_洪金宝,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11279251
电影_梁家辉,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342429
电影_许冠英,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601972
电影_刘德华,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342424
电影_斯坦森,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059588
电影_小鬼头,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352963
电影_八点档,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=880261
电影_蜘蛛侠,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059599
电影_贺岁片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601986
电影_功夫片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352941
电影_黑帮片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336719
电影_丧尸片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059578
电影_灾难片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602075
电影_谍战片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059587
电影_战争片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059574
电影_犯罪片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352974
电影_古装片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336590
电影_高分动作,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352884
电影_动作电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602077
电影_搞笑喜剧,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342423
电影_喜剧专场,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602044
电影_欢笑影院,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352894
电影_不挤影院,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352897
电影_国产悬疑,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342395
电影_快意江湖,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342435
电影_黑帮斗争,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342419
电影_古墓系列,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352913
电影_嫣然影厅,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601977
电影_女神系列,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336571
电影_经典女神,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352909
电影_许氏三杰,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602033
电影_经典港片,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352965
电影_镖行天下,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352969
电影_高能反转,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352887
电影_喜乐影院,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059580
电影_蘑菇影厅,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601981
电影_搞笑恐怖,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11601960
电影_死神来了,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352903
电影_变形金刚,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059596
电影_怪兽系列,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059554
搞笑_陈翔六点半,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11274154
解说_电影狂人,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=18715610
解说_鹿哥电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=24396360
解说_斌哥漫说,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=18632116
解说_续哥说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=24396472
解说_小川侃电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15870999
解说_阿钙扒瞎,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15978172
解说_阿良说剧,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=20488841
解说_鱼丸电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16615910
解说_阿斗说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=13303478
解说_扁豆看电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16028551
解说_乌贼说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16604522
解说_大象放映室,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21277391
解说_科幻梦工场,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15152155
解说_亮哥讲电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16144175
解说_越哥说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15894162
解说_小冉看电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=17341907
解说_嫦娥撩电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=18201106
解说_阿翔说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16868935
解说_疯狂解说家,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=18366196
解说_虎妞说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=20343144
解说_顾久撩电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16422212
解说_涵哥评电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16865726
解说_俗哥看电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15452736
解说_老皮讲电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16968572
解说_默爷侃电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=17204307
解说_冷君说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16739452
解说_老炮说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=15454716
解说_刘老师说电影,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=20289754
解说_恐怖电影解说,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=16741179
剧集_老三国,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11602081
剧集_新三国,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352944
剧集_新水浒,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342384
剧集_纪晓岚,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342396
剧集_庆余年,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352960
剧集_雍正王朝,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342439
剧集_士兵突击,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342430
剧集_爱情公寓,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11336726
剧集_家有儿女,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11352872
剧集_武林外传,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=21059598
剧集_地下交通站,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342433
剧集_邻里一家亲,http://d1.x-y-z.sbs/小凯影视交流/hy.php?id=11342426
四川电信,#genre#
峨眉电影高清,http://wouu.net:9977/udp/239.93.0.252:5140
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰中文,http://wouu.net:9977/udp/239.93.1.9:2192
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
星空,http://wouu.net:9977/udp/239.93.0.156:2193
星空,http://wouu.net:9977/udp/239.93.1.10:2193
CHANNELV,http://wouu.net:9977/udp/239.93.0.157:2194
CHANNELV,http://wouu.net:9977/udp/239.93.1.7:2194
爱上4K,http://wouu.net:9977/udp/239.93.0.97:5140
爱上4K 17M2160,http://wouu.net:9977/udp/239.93.1.113:5140
爱上4K 17M2160,http://wouu.net:9977/udp/239.93.1.251:8224
熊猫频道,http://wouu.net:9977/udp/239.93.0.211:9148
金熊猫卡通,http://wouu.net:9977/udp/239.93.1.172:5140
炫动卡通,http://wouu.net:9977/udp/239.93.0.173:5140
嘉佳卡通,http://wouu.net:9977/udp/239.93.0.246:5140
熊猫爱生活,http://wouu.net:9977/udp/239.93.1.190:5140
HD看电影,http://wouu.net:9977/udp/239.93.42.47:5140
经典电影,http://wouu.net:9977/udp/239.93.0.57:9024
华语影院,http://wouu.net:9977/udp/239.93.0.138:5140
星光院线,http://wouu.net:9977/udp/239.93.0.139:5140
全球大片,http://wouu.net:9977/udp/239.93.0.105:5140
热播剧场,http://wouu.net:9977/udp/239.93.0.56:9020
热门剧场,http://wouu.net:9977/udp/239.93.0.140:5140
港剧风云,http://wouu.net:9977/udp/239.93.0.143:5140
谍战剧场,http://wouu.net:9977/udp/239.93.0.95:5140
卡酷动画,http://wouu.net:9977/udp/239.93.0.208:5140
金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140
宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140
少儿动画,http://wouu.net:9977/udp/239.93.0.193:9000
青春动漫,http://wouu.net:9977/udp/239.93.0.146:5140
热门综艺,http://wouu.net:9977/udp/239.93.0.151:5140
音乐现场,http://wouu.net:9977/udp/239.93.0.198:9044
戏曲精选,http://wouu.net:9977/udp/239.93.0.144:5140
戏曲,http://wouu.net:9977/udp/239.93.0.217:9208
魅力时尚,http://wouu.net:9977/udp/239.93.0.190:9012
生活时尚,http://wouu.net:9977/udp/239.93.0.106:5140
爱生活,http://wouu.net:9977/udp/239.93.0.206:8028
汽摩,http://wouu.net:9977/udp/239.93.0.62:5140
财富天下,http://wouu.net:9977/udp/239.93.0.116:9136
股评汇,http://wouu.net:9977/udp/239.93.0.141:5140
爱体育,http://wouu.net:9977/udp/239.93.0.135:9008
电竞天堂,http://wouu.net:9977/udp/239.93.1.135:5140
游戏风云,http://wouu.net:9977/udp/239.93.0.136:5140
汽车频道,http://wouu.net:9977/udp/239.93.0.117:1292
足球,http://wouu.net:9977/udp/239.93.0.197:9040
高网,http://wouu.net:9977/udp/239.93.0.202:9068
台球,http://wouu.net:9977/udp/239.93.0.203:9072
纪实人文,http://wouu.net:9977/udp/239.93.1.154:5140
墨宝,http://wouu.net:9977/udp/239.93.0.215:9132
军事,http://wouu.net:9977/udp/239.93.0.204:9076
解密,http://wouu.net:9977/udp/239.93.0.199:9048
地理,http://wouu.net:9977/udp/239.93.0.200:9052
传奇,http://wouu.net:9977/udp/239.93.0.235:1282
资讯新干线,http://wouu.net:9977/udp/239.93.0.236:1283
星空精选,http://wouu.net:9977/udp/239.93.1.171:5140
百姓健康,http://wouu.net:9977/udp/239.93.42.35:5140
爱怀旧,http://wouu.net:9977/udp/239.93.42.21:5140
爱喜剧,http://wouu.net:9977/udp/239.93.42.9:5140
爱奇谈,http://wouu.net:9977/udp/239.93.42.22:5140
爱科幻,http://wouu.net:9977/udp/239.93.42.10:5140
爱院线,http://wouu.net:9977/udp/239.93.42.11:5140
都市剧场,http://wouu.net:9977/udp/239.93.42.30:5140
爱谍战,http://wouu.net:9977/udp/239.93.42.14:5140
爱经典,http://wouu.net:9977/udp/239.93.42.13:5140
爱悬疑,http://wouu.net:9977/udp/239.93.42.12:5140
爱青春,http://wouu.net:9977/udp/239.93.42.16:5140
爱都市,http://wouu.net:9977/udp/239.93.42.15:5140
少儿天地,http://wouu.net:9977/udp/239.93.42.34:5140
爱幼教,http://wouu.net:9977/udp/239.93.42.17:5140
爱玩具,http://wouu.net:9977/udp/239.93.42.18:5140
爱动漫,http://wouu.net:9977/udp/239.93.42.23:5140
求索频道,http://wouu.net:9977/udp/239.93.42.24:5140
爱电竞,http://wouu.net:9977/udp/239.93.42.19:5140
爱赛车,http://wouu.net:9977/udp/239.93.42.20:5140
爱宠宠物,http://wouu.net:9977/udp/239.93.42.32:5140
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140
环球旅游,http://wouu.net:9977/udp/239.93.42.31:5140
来钓鱼吧,http://wouu.net:9977/udp/239.93.42.8:5140
麻辣体育,http://wouu.net:9977/udp/239.93.42.2:5140
绚影4K,http://wouu.net:9977/udp/239.93.42.33:5140
先锋乒羽,http://wouu.net:9977/udp/239.93.42.56:5140
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140
茶频道,http://wouu.net:9977/udp/239.93.0.114:5140
热血剧场,http://wouu.net:9977/udp/239.93.1.198:5140
乐龄学堂,http://wouu.net:9977/udp/239.93.1.179:5140
亲子趣学4K,http://wouu.net:9977/udp/239.93.1.191:5140
津津悦读4K,http://wouu.net:9977/udp/239.93.1.197:5140
动画番剧,http://wouu.net:9977/udp/239.93.1.177:5140
中录动漫4K,http://wouu.net:9977/udp/239.93.1.188:5140
红色经典,http://wouu.net:9977/udp/239.93.1.176:5140
4K超电影,http://wouu.net:9977/udp/239.93.1.156:5140
4K乐享超清,http://wouu.net:9977/udp/239.93.0.43:5140

动作片,#genre#

猎毒行动：终极对决2024(大陆动作片),https://v.cdnlz21.com/20241115/2419_c60f9875/index.m3u8
惊天大营救2024(大陆动作片),https://v.gsuus.com/play/9b6OYvRd/index.m3u8
基督山伯爵2024(法国动作片),https://v.cdnlz3.com/20241104/28652_a3cb69c4/index.m3u8
机密行动2024(保加利亚动作片),https://v.cdnlz12.com/20241029/17513_dea04bef/index.m3u8
黑雀特工2024【国语】(英国动作片),https://v.cdnlz12.com/20241024/17362_0b0ffd01/index.m3u8
黑雀特工2024【原声】(英国动作片),https://v.cdnlz12.com/20241024/17363_b3f19a50/index.m3u8
狼战2024(大陆动作片),https://v.cdnlz3.com/20241019/28137_fdacb0f7/index.m3u8
香港浴血1992(大陆动作片),https://v.cdnlz19.com/20241016/50297_b58c5528/index.m3u8
独行客1989(大陆动作片),https://v.cdnlz19.com/20241016/50282_7ff2e567/index.m3u8
大泽龙蛇1982(大陆动作片),https://v.cdnlz19.com/20241016/50279_c62e46fe/index.m3u8
多米尼克：凤凰崛起2024(美国动作片),https://v.cdnlz3.com/20241017/28071_d4f4c13d/index.m3u8
叛影浪客2024(印度尼西亚动作片),https://v.cdnlz3.com/20241017/28064_1b323e42/index.m3u8
龙骨遗冢2024(大陆动作片),https://v.cdnlz3.com/20241010/27673_e25ff5e4/index.m3u8
亚兹拉尔2024(爱沙尼亚/美国动作片),https://v.cdnlz12.com/20241007/17307_f4dd954a/index.m3u8
超能公主2024(大陆动作片),https://v.cdnlz12.com/20241006/17290_14aa16d4/index.m3u8
女特警之逆战2024(大陆动作片),https://v.cdnlz12.com/20241002/17227_c72a634b/index.m3u8
赶尽杀绝Ⅱ2024(意大利动作片),https://v.cdnlz12.com/20240929/17195_5dd8c74d/index.m3u8
门前宝地2023(大陆动作片),https://v.cdnlz12.com/20240928/17182_fd1fb74c/index.m3u8
双狼2024(英国动作片),https://v.cdnlz12.com/20240927/17157_1c538a15/index.m3u8
曼谷危情：天堂地狱2024(泰国动作片),https://v.cdnlz12.com/20240926/17141_224da631/index.m3u8
离开已久的英雄2024(美国动作片),https://v.cdnlz12.com/20240926/17137_062b393e/index.m3u8
死侍与金刚狼2024(美国动作片),https://v.cdnlz12.com/20240926/17136_7852cc99/index.m3u8
藏海花之雪夜凶灯2024(大陆动作片),https://v.cdnlz12.com/20240924/17108_e3670e1f/index.m3u8
沙漠白日1970(苏联动作片),https://v.cdnlz19.com/20240922/46125_47dab7de/index.m3u8
传话的人2018(印度尼西亚/澳大利亚/英国/阿联酋),https://v.cdnlz12.com/20240923/17087_4f1c1cc6/index.m3u8
棋盘斩2024(日本动作片),https://v.cdnlz12.com/20240922/17080_0e68f262/index.m3u8
英叔归来：囚灵2024(大陆动作片),https://v.cdnlz12.com/20240919/17041_f7229c86/index.m3u8
父女特工2020(美国动作片),https://v.cdnlz12.com/20240919/17028_0643dfad/index.m3u8
双重智脑2024(印度动作片),https://v.cdnlz12.com/20240916/16973_37aedfc8/index.m3u8
血战丛林1989(大陆动作片),https://v.cdnlz19.com/20240914/44729_7a57ea99/index.m3u8
神鞭1986(大陆动作片),https://v.cdnlz19.com/20240914/44724_e240f2d8/index.m3u8
乱世英雄乱世情【国语】1986(香港动作片),https://v.cdnlz19.com/20240914/44717_99bb1e3c/index.m3u8
镖行天下之走单骑2007(大陆动作片),https://v.cdnlz19.com/20240914/44705_3ad1b70e/index.m3u8
镖行天下之天下镖局2007(大陆动作片),https://v.cdnlz19.com/20240914/44704_250de177/index.m3u8
镖行天下之桃花劫2007(大陆动作片),https://v.cdnlz19.com/20240914/44703_ebbfb58c/index.m3u8
镖行天下之神武大炮2007(大陆动作片),https://v.cdnlz19.com/20240914/44702_573bf337/index.m3u8
镖行天下之深宅大院2007(大陆动作片),https://v.cdnlz19.com/20240914/44701_9771bb7d/index.m3u8
镖行天下之七星端砚2007(大陆动作片),https://v.cdnlz19.com/20240914/44700_c7ae38c4/index.m3u8
镖行天下之牡丹阁2007(大陆动作片),https://v.cdnlz19.com/20240914/44699_03ac7bdb/index.m3u8
镖行天下之瞒天过海2007(大陆动作片),https://v.cdnlz19.com/20240914/44698_5f3359f9/index.m3u8
镖行天下之龙骑禁军2007(大陆动作片),https://v.cdnlz19.com/20240914/44697_72723b2e/index.m3u8
镖行天下之风云际会2007(大陆动作片),https://v.cdnlz19.com/20240914/44696_7c5cfc97/index.m3u8
镖行天下前传之终极任务2010(大陆动作片),https://v.cdnlz19.com/20240914/44695_f29a7ef2/index.m3u8
镖行天下前传之四百里加急2010(大陆动作片),https://v.cdnlz19.com/20240914/44694_9cb385f4/index.m3u8
镖行天下前传之燃眉危机2010(大陆动作片),https://v.cdnlz19.com/20240914/44693_c3a08c2a/index.m3u8
镖行天下前传之库丁之谜2010(大陆动作片),https://v.cdnlz19.com/20240914/44692_b3b089c0/index.m3u8
镖行天下前传之决战天涯2010(大陆动作片),https://v.cdnlz19.com/20240914/44691_486cd77d/index.m3u8
